sensor_name,sensor_type,tracker,velocity_scale,mean_velocity_px_s,power_mW,required_fps,actual_fps,contrast_threshold,fps_fraction,price,mota,motp,idf1,id_switches,num_gt,num_pred
Samsung DVS-Gen3.1,DVS,centroid,1000,1000,10.04,,,0.1,,~$100-300 (module),0.5655555555555556,0.234051674170894,0.0701078074739731,371.0,1500.0,1238.6666666666667
Samsung DVS-Gen3.1,DVS,centroid,2000,2000,10.08,,,0.1,,~$100-300 (module),0.36288888888888887,0.2312999380755474,0.03930128146578768,151.33333333333334,1500.0,705.0
Samsung DVS-Gen3.1,DVS,iou,1000,1000,10.04,,,0.1,,~$100-300 (module),0.004444444444444473,0.24544279855964124,0.008148857826277181,47.333333333333336,1500.0,54.666666666666664
Samsung DVS-Gen3.1,DVS,iou,2000,2000,10.08,,,0.1,,~$100-300 (module),0.0031111111111111014,0.22193864009998224,0.006616678523252143,6.0,1500.0,11.333333333333334
Samsung DVS-Gen3.1,DVS,iou,50,50,10.0,,,0.1,,~$100-300 (module),0.9771111111111112,0.23344703956785237,0.957570260862807,0.6666666666666666,1500.0,1493.6666666666667
Samsung DVS-Gen3.1,DVS,iou,10,10,10.0,,,0.1,,~$100-300 (module),0.9795555555555556,0.23419386232663567,0.9809595790288638,0.3333333333333333,1500.0,1494.3333333333333
Samsung DVS-Gen3.1,DVS,iou,100,100,10.0,,,0.1,,~$100-300 (module),0.9611111111111111,0.23188603019332718,0.6084451545749364,8.333333333333334,1500.0,1478.0
Samsung DVS-Gen3.1,DVS,iou,500,500,10.02,,,0.1,,~$100-300 (module),0.5893333333333333,0.22847967879341516,0.07902744473035557,203.66666666666666,1500.0,1097.6666666666667
Samsung DVS-Gen3.1,DVS,iou,200,200,10.01,,,0.1,,~$100-300 (module),0.9364444444444443,0.23445935808365378,0.33769766005744434,20.666666666666668,1500.0,1453.3333333333333
Samsung DVS-Gen3.1,DVS,sort,50,50,10.0,,,0.1,,~$100-300 (module),0.9942222222222222,0.17039632904173188,0.9954304357826942,1.0,1500.0,1492.3333333333333
Samsung DVS-Gen3.1,DVS,sort,10,10,10.0,,,0.1,,~$100-300 (module),0.9931111111111112,0.16900602833760836,0.9952071731320955,1.3333333333333333,1500.0,1491.6666666666667
Samsung DVS-Gen3.1,DVS,sort,100,100,10.0,,,0.1,,~$100-300 (module),0.9822222222222222,0.1679656954561161,0.6261031296321921,6.333333333333333,1500.0,1480.3333333333333
Samsung DVS-Gen3.1,DVS,sort,500,500,10.02,,,0.1,,~$100-300 (module),0.902888888888889,0.17646522781189464,0.13769346842402772,40.333333333333336,1500.0,1395.3333333333333
Prophesee IMX636,DVS,centroid,10,10,32.0,,,0.1,,"~$3,500 (EVK4 kit)",-0.5173333333333334,0.36199739109554013,0.0654087419481375,110.33333333333333,1500.0,1415.0
Samsung DVS-Gen3.1,DVS,sort,200,200,10.01,,,0.1,,~$100-300 (module),0.9644444444444445,0.17396273774439577,0.34110052779146854,13.666666666666666,1500.0,1461.0
Prophesee IMX636,DVS,centroid,50,50,32.0,,,0.1,,"~$3,500 (EVK4 kit)",-0.5268888888888889,0.3558811122473177,0.06853807040557112,124.0,1500.0,1417.6666666666667
Prophesee IMX636,DVS,centroid,200,200,32.0,,,0.1,,"~$3,500 (EVK4 kit)",-0.5057777777777778,0.3569602114440071,0.04587084226328475,123.0,1500.0,1363.0
Prophesee IMX636,DVS,centroid,100,100,32.0,,,0.1,,"~$3,500 (EVK4 kit)",-0.5342222222222223,0.3542866524800992,0.05526424853432701,120.33333333333333,1500.0,1394.3333333333333
Prophesee IMX636,DVS,centroid,500,500,32.01,,,0.1,,"~$3,500 (EVK4 kit)",-0.4568888888888889,0.3630946530926112,0.03264337007530053,141.33333333333334,1500.0,1195.3333333333333
Samsung DVS-Gen3.1,DVS,sort,2000,2000,10.08,,,0.1,,~$100-300 (module),0.0031111111111111014,0.22930599178053365,0.006622516556291391,4.666666666666667,1500.0,10.0
Prophesee IMX636,DVS,centroid,2000,2000,32.04,,,0.1,,"~$3,500 (EVK4 kit)",-0.12155555555555564,0.3585905706970857,0.011376728965857194,49.666666666666664,1500.0,258.0
Samsung DVS-Gen3.1,DVS,sort,1000,1000,10.04,,,0.1,,~$100-300 (module),0.24466666666666667,0.20428233060141757,0.08805307203020145,63.666666666666664,1500.0,431.3333333333333
Prophesee IMX636,DVS,centroid,1000,1000,32.02,,,0.1,,"~$3,500 (EVK4 kit)",-0.37999999999999995,0.3560718757755252,0.020295136454670945,143.0,1500.0,895.6666666666666
Prophesee IMX636,DVS,iou,10,10,32.0,,,0.1,,"~$3,500 (EVK4 kit)",-0.13444444444444445,0.3591424628274626,0.06306246791688207,95.0,1500.0,740.6666666666666
Prophesee IMX636,DVS,iou,2000,2000,32.04,,,0.1,,"~$3,500 (EVK4 kit)",-0.004222222222222201,0.37190012159221997,0.002647838630178586,0.3333333333333333,1500.0,10.666666666666666
Prophesee IMX636,DVS,iou,1000,1000,32.02,,,0.1,,"~$3,500 (EVK4 kit)",-0.015555555555555545,0.35759490499057073,0.008562371790707688,18.333333333333332,1500.0,55.0
Prophesee IMX636,DVS,iou,500,500,32.01,,,0.1,,"~$3,500 (EVK4 kit)",-0.05444444444444437,0.3622332518555698,0.016019026065341706,74.0,1500.0,207.0
Prophesee IMX636,DVS,iou,50,50,32.0,,,0.1,,"~$3,500 (EVK4 kit)",-0.1271111111111111,0.3538106916300742,0.052147752334636976,93.66666666666667,1500.0,699.6666666666666
Prophesee IMX636,DVS,iou,200,200,32.0,,,0.1,,"~$3,500 (EVK4 kit)",-0.10444444444444449,0.35087128016161756,0.028987188799193445,104.66666666666667,1500.0,476.6666666666667
Prophesee IMX636,DVS,iou,100,100,32.0,,,0.1,,"~$3,500 (EVK4 kit)",-0.12888888888888891,0.3497786208270905,0.04288361819843637,97.0,1500.0,615.0
Prophesee IMX636,DVS,sort,10,10,32.0,,,0.1,,"~$3,500 (EVK4 kit)",-0.1471111111111111,0.38583981723787203,0.04120150006841299,62.0,1500.0,465.3333333333333
Prophesee IMX636,DVS,sort,50,50,32.0,,,0.1,,"~$3,500 (EVK4 kit)",-0.13288888888888883,0.3752504702994171,0.041870500618188304,49.0,1500.0,411.0
Prophesee IMX636,DVS,sort,100,100,32.0,,,0.1,,"~$3,500 (EVK4 kit)",-0.12777777777777777,0.3905285973826276,0.043646563355157375,48.666666666666664,1500.0,407.0
OV7251 (OmniVision),CIS,centroid,100,100,40.0,20.0,120.0,,1.0,~$3-5,0.9306666666666666,0.16731238356323874,0.6103635261250239,5.0,1500.0,1401.0
Prophesee IMX636,DVS,sort,200,200,32.0,,,0.1,,"~$3,500 (EVK4 kit)",-0.12422222222222223,0.38247033622641874,0.0339028506033223,47.666666666666664,1500.0,368.6666666666667
OV7251 (OmniVision),CIS,centroid,50,50,40.0,10.0,120.0,,1.0,~$3-5,0.9404444444444445,0.1551304012358272,0.969302267400399,0.0,1500.0,1410.6666666666667
OV7251 (OmniVision),CIS,centroid,10,10,40.0,2.0,120.0,,1.0,~$3-5,0.9417777777777777,0.1501966625824689,0.9700138892089326,0.0,1500.0,1412.6666666666667
OV7251 (OmniVision),CIS,centroid,500,500,40.0,100.0,120.0,,1.0,~$3-5,0.5857777777777778,0.2994674354324381,0.12391364290357702,96.33333333333333,1500.0,1297.6666666666667
OV7251 (OmniVision),CIS,centroid,200,200,40.0,40.0,120.0,,1.0,~$3-5,0.9106666666666666,0.2047048908468703,0.3327549361609668,13.0,1500.0,1381.0
Prophesee IMX636,DVS,sort,500,500,32.01,,,0.1,,"~$3,500 (EVK4 kit)",-0.058888888888888914,0.386806106189066,0.02227389948101599,32.0,1500.0,173.66666666666666
Prophesee IMX636,DVS,sort,1000,1000,32.02,,,0.1,,"~$3,500 (EVK4 kit)",-0.02688888888888889,0.38865813436271274,0.014701067667610626,16.666666666666668,1500.0,84.33333333333333
Prophesee IMX636,DVS,sort,2000,2000,32.04,,,0.1,,"~$3,500 (EVK4 kit)",-0.005777777777777808,0.35126214104835923,0.003950327918117246,2.0,1500.0,18.666666666666668
OV7251 (OmniVision),CIS,centroid,2000,2000,40.0,400.0,120.0,,1.0,~$3-5,-0.11533333333333336,0.34594333128350213,0.008500591398332992,36.0,1500.0,225.66666666666666
OV7251 (OmniVision),CIS,centroid,1000,1000,40.0,200.0,120.0,,1.0,~$3-5,-0.144,0.3443841268792547,0.03830823416945733,196.66666666666666,1500.0,953.3333333333334
OV7251 (OmniVision),CIS,iou,2000,2000,40.0,400.0,120.0,,1.0,~$3-5,-0.008000000000000007,0.22499207835715285,0.00569110546789747,2.0,1500.0,22.666666666666668
OV7251 (OmniVision),CIS,iou,1000,1000,40.0,200.0,120.0,,1.0,~$3-5,-0.04999999999999997,0.32828782607037327,0.006891441196208715,56.666666666666664,1500.0,144.33333333333334
OV7251 (OmniVision),CIS,iou,50,50,40.0,10.0,120.0,,1.0,~$3-5,0.9404444444444445,0.1551304012358272,0.969302267400399,0.0,1500.0,1410.6666666666667
OV7251 (OmniVision),CIS,iou,500,500,40.0,100.0,120.0,,1.0,~$3-5,0.16688888888888886,0.29420210372077826,0.03368875557843506,274.6666666666667,1500.0,677.0
OV7251 (OmniVision),CIS,iou,100,100,40.0,20.0,120.0,,1.0,~$3-5,0.9306666666666666,0.16731238356323874,0.6103635261250239,5.0,1500.0,1401.0
OV7251 (OmniVision),CIS,iou,200,200,40.0,40.0,120.0,,1.0,~$3-5,0.898888888888889,0.20428670358283674,0.3279894935553202,19.666666666666668,1500.0,1370.0
OV7251 (OmniVision),CIS,iou,10,10,40.0,2.0,120.0,,1.0,~$3-5,0.9417777777777777,0.1501966625824689,0.9700138892089326,0.0,1500.0,1412.6666666666667
OV7251 (OmniVision),CIS,sort,10,10,40.0,2.0,120.0,,1.0,~$3-5,0.9411111111111111,0.10319092628644515,0.9693203194522195,0.3333333333333333,1500.0,1412.0
OV7251 (OmniVision),CIS,sort,100,100,40.0,20.0,120.0,,1.0,~$3-5,0.9306666666666666,0.1164046881980964,0.6103635261250239,5.0,1500.0,1401.0
OV7251 (OmniVision),CIS,sort,50,50,40.0,10.0,120.0,,1.0,~$3-5,0.9404444444444445,0.10701850068467504,0.969302267400399,0.0,1500.0,1410.6666666666667
IMX327 (Sony),CIS,centroid,10,10,300.0,2.0,60.0,,1.0,~$15-25,1.0,0.06211647353438376,1.0,0.0,1500.0,1500.0
IMX327 (Sony),CIS,centroid,50,50,300.0,10.0,60.0,,1.0,~$15-25,1.0,0.07498100028651818,1.0,0.0,1500.0,1500.0
IMX327 (Sony),CIS,centroid,200,200,300.0,40.0,60.0,,1.0,~$15-25,0.968,0.15604704097850183,0.34210526315789475,12.0,1500.0,1464.0
IMX327 (Sony),CIS,centroid,100,100,300.0,20.0,60.0,,1.0,~$15-25,0.9866666666666667,0.09901746222403708,0.6311557788944724,5.0,1500.0,1485.0
OV7251 (OmniVision),CIS,sort,2000,2000,40.0,400.0,120.0,,1.0,~$3-5,-0.009333333333333341,0.23391766978129444,0.006119370069609951,1.6666666666666667,1500.0,25.0
OV7251 (OmniVision),CIS,sort,500,500,40.0,100.0,120.0,,1.0,~$3-5,0.6602222222222222,0.250374353593233,0.13410148077080872,87.66666666666667,1500.0,1164.6666666666667
OV7251 (OmniVision),CIS,sort,200,200,40.0,40.0,120.0,,1.0,~$3-5,0.9119999999999999,0.1471695418065491,0.334220371319812,12.333333333333334,1500.0,1380.3333333333333
IMX327 (Sony),CIS,centroid,500,500,300.0,100.0,60.0,,1.0,~$15-25,0.6557777777777778,0.2804577657707907,0.1263242813509908,100.33333333333333,1500.0,1386.6666666666667
IMX327 (Sony),CIS,centroid,2000,2000,300.0,400.0,60.0,,1.0,~$15-25,-0.11600000000000003,0.33556824775005745,0.010357238169898295,44.0,1500.0,238.66666666666666
OV7251 (OmniVision),CIS,sort,1000,1000,40.0,200.0,120.0,,1.0,~$3-5,-0.039555555555555566,0.3220160453789069,0.03119688788635985,64.33333333333333,1500.0,209.0
IMX327 (Sony),CIS,centroid,1000,1000,300.0,200.0,60.0,,1.0,~$15-25,-0.10977777777777782,0.335344065666009,0.04241375520310934,211.0,1500.0,1077.6666666666667
IMX327 (Sony),CIS,iou,10,10,300.0,2.0,60.0,,1.0,~$15-25,1.0,0.06211647353438376,1.0,0.0,1500.0,1500.0
IMX327 (Sony),CIS,iou,1000,1000,300.0,200.0,60.0,,1.0,~$15-25,-0.04422222222222224,0.3230821012812329,0.008517542781462708,61.333333333333336,1500.0,143.66666666666666
IMX327 (Sony),CIS,iou,2000,2000,300.0,400.0,60.0,,1.0,~$15-25,-0.010222222222222207,0.16559371709588241,0.00654738608706669,2.0,1500.0,27.333333333333332
IMX327 (Sony),CIS,iou,50,50,300.0,10.0,60.0,,1.0,~$15-25,1.0,0.07498100028651818,1.0,0.0,1500.0,1500.0
IMX327 (Sony),CIS,iou,200,200,300.0,40.0,60.0,,1.0,~$15-25,0.9677777777777777,0.15604704097850183,0.34210526315789475,12.333333333333334,1500.0,1464.0
IMX327 (Sony),CIS,iou,500,500,300.0,100.0,60.0,,1.0,~$15-25,0.22622222222222224,0.2702111390211972,0.03796404459285734,279.6666666666667,1500.0,765.6666666666666
IMX327 (Sony),CIS,iou,100,100,300.0,20.0,60.0,,1.0,~$15-25,0.9866666666666667,0.09901746222403708,0.6311557788944724,5.0,1500.0,1485.0
IMX327 (Sony),CIS,sort,10,10,300.0,2.0,60.0,,1.0,~$15-25,1.0,0.041164566897448907,1.0,0.0,1500.0,1500.0
IMX327 (Sony),CIS,sort,50,50,300.0,10.0,60.0,,1.0,~$15-25,1.0,0.050020761011193036,1.0,0.0,1500.0,1500.0
IMX327 (Sony),CIS,sort,100,100,300.0,20.0,60.0,,1.0,~$15-25,0.9866666666666667,0.06877049077305745,0.6311557788944724,5.0,1500.0,1485.0
IMX327 (Sony),CIS,sort,200,200,300.0,40.0,60.0,,1.0,~$15-25,0.968,0.11284543324400227,0.34210526315789475,12.0,1500.0,1464.0
AR0234 (ON Semi),CIS,centroid,100,100,250.0,20.0,120.0,,1.0,~$20-40,0.9306666666666666,0.11174215890290666,0.6103635261250239,5.0,1500.0,1401.0
AR0234 (ON Semi),CIS,centroid,10,10,250.0,2.0,120.0,,1.0,~$20-40,0.9417777777777777,0.08402360551495325,0.9700138892089326,0.0,1500.0,1412.6666666666667
AR0234 (ON Semi),CIS,centroid,500,500,250.0,100.0,120.0,,1.0,~$20-40,0.6224444444444445,0.28371515243678624,0.12477452714509052,92.66666666666667,1500.0,1299.6666666666667
IMX327 (Sony),CIS,sort,1000,1000,300.0,200.0,60.0,,1.0,~$15-25,-0.04044444444444443,0.31682575630803417,0.027371356613119815,78.33333333333333,1500.0,229.0
AR0234 (ON Semi),CIS,centroid,50,50,250.0,10.0,120.0,,1.0,~$20-40,0.9404444444444445,0.09233539630150585,0.969302267400399,0.0,1500.0,1410.6666666666667
IMX327 (Sony),CIS,sort,500,500,300.0,100.0,60.0,,1.0,~$15-25,0.7733333333333333,0.23630443845024574,0.13603178978039063,62.333333333333336,1500.0,1283.6666666666667
AR0234 (ON Semi),CIS,centroid,200,200,250.0,40.0,120.0,,1.0,~$20-40,0.9124444444444445,0.16370951617276994,0.3327162086100907,12.666666666666666,1500.0,1381.3333333333333
IMX327 (Sony),CIS,sort,2000,2000,300.0,400.0,60.0,,1.0,~$15-25,-0.010000000000000009,0.16595287393521055,0.0065488127930041495,2.0,1500.0,27.0
AR0234 (ON Semi),CIS,centroid,1000,1000,250.0,200.0,120.0,,1.0,~$20-40,-0.13822222222222216,0.3361193795292521,0.03858217464101618,199.66666666666666,1500.0,953.6666666666666
AR0234 (ON Semi),CIS,centroid,2000,2000,250.0,400.0,120.0,,1.0,~$20-40,-0.11644444444444442,0.33530959789709486,0.008110955173557711,37.333333333333336,1500.0,227.33333333333334
AR0234 (ON Semi),CIS,iou,2000,2000,250.0,400.0,120.0,,1.0,~$20-40,-0.008000000000000007,0.1712479120674452,0.005691389300797714,2.0,1500.0,22.666666666666668
AR0234 (ON Semi),CIS,iou,50,50,250.0,10.0,120.0,,1.0,~$20-40,0.9404444444444445,0.09233539630150585,0.969302267400399,0.0,1500.0,1410.6666666666667
AR0234 (ON Semi),CIS,iou,1000,1000,250.0,200.0,120.0,,1.0,~$20-40,-0.047999999999999966,0.31770589227410695,0.008093155936849446,58.666666666666664,1500.0,146.66666666666666
AR0234 (ON Semi),CIS,iou,10,10,250.0,2.0,120.0,,1.0,~$20-40,0.9417777777777777,0.08402360551495325,0.9700138892089326,0.0,1500.0,1412.6666666666667
AR0234 (ON Semi),CIS,iou,100,100,250.0,20.0,120.0,,1.0,~$20-40,0.9306666666666666,0.11174215890290666,0.6103635261250239,5.0,1500.0,1401.0
AR0234 (ON Semi),CIS,iou,200,200,250.0,40.0,120.0,,1.0,~$20-40,0.9086666666666666,0.16361820534221383,0.3335651634998355,15.0,1500.0,1378.0
AR0234 (ON Semi),CIS,iou,500,500,250.0,100.0,120.0,,1.0,~$20-40,0.20511111111111113,0.2772939497205948,0.04235931225880974,270.6666666666667,1500.0,703.0
AR0234 (ON Semi),CIS,sort,10,10,250.0,2.0,120.0,,1.0,~$20-40,0.9417777777777777,0.05753237027075963,0.9700138892089326,0.0,1500.0,1412.6666666666667
AR0234 (ON Semi),CIS,sort,50,50,250.0,10.0,120.0,,1.0,~$20-40,0.9404444444444445,0.06400264279775245,0.969302267400399,0.0,1500.0,1410.6666666666667
AR0234 (ON Semi),CIS,sort,100,100,250.0,20.0,120.0,,1.0,~$20-40,0.9306666666666666,0.07928093799815118,0.6103635261250239,5.0,1500.0,1401.0
AR0234 (ON Semi),CIS,sort,500,500,250.0,100.0,120.0,,1.0,~$20-40,0.6906666666666667,0.239913673770795,0.13471244272042618,84.66666666666667,1500.0,1187.3333333333333
AR0234 (ON Semi),CIS,sort,200,200,250.0,40.0,120.0,,1.0,~$20-40,0.9124444444444445,0.12002287089848578,0.33371916255723516,12.0,1500.0,1380.6666666666667
IMX462 (Sony),CIS,centroid,10,10,310.0,2.0,120.0,,1.0,~$20-30,1.0,0.06211647353438376,1.0,0.0,1500.0,1500.0
IMX462 (Sony),CIS,centroid,50,50,310.0,10.0,120.0,,1.0,~$20-30,1.0,0.07498100028651818,1.0,0.0,1500.0,1500.0
IMX462 (Sony),CIS,centroid,100,100,310.0,20.0,120.0,,1.0,~$20-30,0.9866666666666667,0.09901746222403708,0.6311557788944724,5.0,1500.0,1485.0
IMX462 (Sony),CIS,centroid,200,200,310.0,40.0,120.0,,1.0,~$20-30,0.968,0.15604704097850183,0.34210526315789475,12.0,1500.0,1464.0
IMX462 (Sony),CIS,centroid,500,500,310.0,100.0,120.0,,1.0,~$20-30,0.6557777777777778,0.2804577657707907,0.1263242813509908,100.33333333333333,1500.0,1386.6666666666667
AR0234 (ON Semi),CIS,sort,2000,2000,250.0,400.0,120.0,,1.0,~$20-40,-0.009333333333333341,0.18067210719436688,0.006119937365393176,1.6666666666666667,1500.0,25.0
AR0234 (ON Semi),CIS,sort,1000,1000,250.0,200.0,120.0,,1.0,~$20-40,-0.03600000000000003,0.31644661410833513,0.03409394306654627,66.33333333333333,1500.0,217.66666666666666
IMX462 (Sony),CIS,centroid,1000,1000,310.0,200.0,120.0,,1.0,~$20-30,-0.10977777777777782,0.335344065666009,0.04241375520310934,211.0,1500.0,1077.6666666666667
